100945.jpg	たくあの校長はコリずに毎朝毎朝
100946.jpg	先生ぇ――っ！
100947.jpg	とぼけるんじゃない！
100948.jpg	さらば教員生活…
100954.jpg	まあやっぱりロボだから
100957.jpg	困るんだよ
100958.jpg	ロボなのかね？
100960.jpg	は？
100961.jpg	僕のせいだ！
100962.jpg	！
100965.jpg	おう未来見送りに来てくれたか…
100967.jpg	え
100968.jpg	あいつ
10097.jpg	正確にはーあと　746時間ーー
100974.jpg	おいおいそんな言い方はやめてくれよ
100976.jpg	先生！いっちゃうの？
100977.jpg	お前のした事は人の心をふみにじった事になるんだぞ
100979.jpg	まその辺が所詮はロボ…てとこですか
10098.jpg	兵器！
100982.jpg	お前にはわかってほしかった急に変わろうとしちゃダメだ
100984.jpg	なんていうかなんていうか
100985.jpg	まだまだだよね21世紀も
100986.jpg	イメージが貧困なんだよ先生！
100987.jpg	先生これからどうするの？よそで先生やるの？
100988.jpg	うわー誰だこんな事する奴は！
100989.jpg	ロボ店長ロボ運転手
100990.jpg	現にこうして見送りに来てくれたのはお前１人だし…
100994.jpg	いや…教師はやめる
100995.jpg	そのあたりだったら別にロボでも大丈夫だよな
100996.jpg	ははは先生だって負けないぞおーっ
100997.jpg	バカヤロー
100999.jpg	ちょっとってまたあの人の所でしょ？待ちなさい！
1010.jpg	今のところ何もない
10100.jpg	２か月と２時間後にロックは解けます
101000.jpg	そして２１世紀の現在
101002.jpg	一人の小さな男が静かな話題となっていた
101005.jpg	ちがう
101006.jpg	あ…ススムどこ行くの？
101010.jpg	街の声を聞いてみた
101012.jpg	噂になってる２１世紀仮面って兄さん？
101013.jpg	ちょっと
101014.jpg	まさか？
101015.jpg	ゴゴゴゴ…
10102.jpg	18年たたぬと使えぬようロックしたからです
101022.jpg	いたねー
101024.jpg	だけど俺の考えつく善って…
101025.jpg	女性エイト？
101028.jpg	これは失礼こういうもんです
101029.jpg	おいおい…
101030.jpg	果たして彼は実在するのか！？ってね…そしたら
101031.jpg	そう簡単に逃がしゃしねえよ
101032.jpg	何の事だか僕にはさっぱり
101033.jpg	失礼させてもらいますよ
101035.jpg	くかー
101036.jpg	く～つかれた～
101037.jpg	なんだあんたは
101038.jpg	いけないなぁー
101039.jpg	ふふ…
101040.jpg	ふふ…ほんと俺って今どきの奴な…
101042.jpg	君たち！それ以上のいじめは私が許さん！
101043.jpg	悪いなご苦労さんはいこれお礼…
101044.jpg	誰？
101045.jpg	一体どうなってんだこれは！
101047.jpg	お年寄りや困ってる人に親切にする程度の事なんだーっ！
101048.jpg	おーい出てきたぜこれでいいの？
101049.jpg	２１世紀チェンジだ！
101050.jpg	21世紀仮面！
101052.jpg	やったぁーラッキー
101053.jpg	はっ
101054.jpg	今こそ21世紀の力を発揮する時
101057.jpg	いじめ
101059.jpg	気まぐれだけが人を救う！
10106.jpg	どうしたんだ？元気ないみたいだね？
101061.jpg	あの子にとっちゃ仮面＝正義なんだ
101063.jpg	何ぃ
101065.jpg	正義…か
10107.jpg	雨が怖いんだって
101072.jpg	いやあ失礼な事をしたと思ってますよ
101074.jpg	でもなんで兄さんは家出なんか…
10108.jpg	パンプ夕食食べに行こうぜーー？
101082.jpg	わかりやすく？
101084.jpg	あ…わかりましたまずいなぁ～ちょっと場所変えますか
101087.jpg	一応雑誌の性格もあるんでわかりやすく
101088.jpg	何言ってんのか全然わかんねーもん…
101089.jpg	はあ…まあなんとか……
10109.jpg	無理ないわよ宇宙船育ちだもの
101092.jpg	気まぐれこそ正義わかる？
101095.jpg	あの…ちょっといいですか
101096.jpg	あ…そうそう俺の知ってるのトランプマンの素顔だったな
101097.jpg	ちゃんと聞いてる？
101098.jpg	ちゅ－
101099.jpg	これじゃまるっきり記事になんないんだよ
1011.jpg	デビッドどうだ？
10110.jpg	何で？
101100.jpg	いやーまずいんだよねー
101101.jpg	あっいや…知らない…勘違いでした…
101102.jpg	いや…あの…もうちょっと面白おかしくっていうかなんかないすかそういうの
101103.jpg	うん……それなんだよ…………
101107.jpg	まったく君は人を驚かしてくれるね…
101108.jpg	払っていら～ん
101109.jpg	さあ斗え！
101110.jpg	お前なんかに世話にならんぞそれで勝ったつもりかあ！
101111.jpg	おい待てよおい…おい！話聞けよ！
101112.jpg	待てえ逃げる気か！
101113.jpg	21世紀ファイト！
101118.jpg	一体今まで何聞いてたんだぁ！
10112.jpg	ん？う〜ん何でもないよ
101120.jpg	とりあえずここの分払っとくから…じゃあ…
101121.jpg	あ～もう勘弁してくれよ…
101123.jpg	ちゅうわけだほんじゃ俺他に仕事あるから
101126.jpg	いいかお前なんかぜぇったいな～んにも世の中変えないんだからな
101127.jpg	バーカ！死ねー
101128.jpg	あ
101129.jpg	頭も痛かったのでとりあえずそのまままた寝た…
10113.jpg	梅雨でもないのに長雨だった
101130.jpg	うわっ
101132.jpg	やっぱりこのガレキの下かなぁ…
101133.jpg	あ～あもう街は原っぱだね
101134.jpg	もしかして…
101135.jpg	けっこう生き残ってんじゃんねぇ人類…
101137.jpg	いや～柱が倒れてきたときゃあヤバいと思ったけど
101138.jpg	しかし終末というわりには人間は結構生き残っていた
10114.jpg	パンプ
101140.jpg	ガタ・・
101142.jpg	ゴト・・
101143.jpg	あっいけね
101144.jpg	まさかたつ巻まで起きるとはねぇ…
101147.jpg	あ・・ロクさん・・
101148.jpg	年寄りだからヤバイよなぁ
101149.jpg	うう～
10115.jpg	あ……？チャタロー？
101150.jpg	第３話
101151.jpg	じいーちゃーん！
101152.jpg	仮面かぶっててよかった
101158.jpg	母さんやじいちゃんはどうしたぁーーーっ！
101159.jpg	じいちゃ～～んもうちょっとの辛抱だぞぉー
10116.jpg	でもまあ様子見てくるか！
101160.jpg	カラン
101161.jpg	ささ…作業再開
101162.jpg	ススムぅー無事だったかあーっ！
101163.jpg	お～～い
101164.jpg	あっ声がする！じいちゃんの声だ！
101165.jpg	２１世紀パワー全開
101166.jpg	それにしても重い！
101167.jpg	よし
101168.jpg	２人力合わせてがんばろう！
101169.jpg	ススムぅー！
10117.jpg	開けるぞパンプ？
101170.jpg	じいちゃんは多分…この下に…
101171.jpg	じいちゃ～～んいたら返事してくれー
101172.jpg	兄さん
101173.jpg	うん兄さん…
101174.jpg	母さんは学校に避難してるよ
101175.jpg	あっ２１世紀仮面！
101176.jpg	いやマモル兄さん
101177.jpg	遂に戦いの時が来た！
101178.jpg	くそぉ…なんて重いんだ…
101179.jpg	ススムちょっとこれおさえてろ
10118.jpg	行かないってよう
101181.jpg	どうなんだ母さんはどうした!?
101182.jpg	これから始まるんじゃ
101184.jpg	ま言われてみれば…
101186.jpg	じいちゃん……俺…ダメだった
101187.jpg	いや～もうダメだと思ったよ
101188.jpg	一体これから何が起こるんだぁ！
101189.jpg	うまいこというね…じいちゃん
10119.jpg	待ってて今　ぼくお茶いれ…………
101190.jpg	これからもっとスゴいことが起こるんじゃー
101191.jpg	コワいけどちょっと楽しみー
101192.jpg	兄さん？
101193.jpg	か～～ぺっ
101194.jpg	でもこれからどうなるの？
101195.jpg	なあマモル…
101196.jpg	あはは～
101197.jpg	言ってみれば今までは序章
101198.jpg	これからどんどん終わっていくんじゃ
1012.jpg	ドクン
10120.jpg	ぼ……ぼく…
101201.jpg	こうして世界が終末しちゃって
101202.jpg	またなんかうまいこと言おうとしてるぞ
101203.jpg	それが本当の２１世紀のパワーなんじゃーっ！
101204.jpg	ちがう終末はこれからじゃ
101205.jpg	いや…これからじゃ…
101207.jpg	くるし～
101209.jpg	マモル…ススム…ありがとう
101210.jpg	兄さん……あの仮面……
101211.jpg	いやあそんなぁ～ねぇ兄さん
101213.jpg	まず常にじっとしてることがないようにするのね！
101214.jpg	だが今俺たちはこうして生きている
101215.jpg	常に今を生きることにベストをつくす！
101216.jpg	いいよ俺ふだん通り生きる
10122.jpg	!?……熱い
101220.jpg	第４話
101222.jpg	じゃあもう二度と新聞は出ないんですか!?
101223.jpg	ないよ…いつも通り普通にやる…
101224.jpg	滅多に怒ることもありませんが……
101225.jpg	毎日のように全国どこかの学校で最後の授業が行われていた
101226.jpg	何だとお！？
101227.jpg	　あっわかった先生が殉職するんですね
101228.jpg	彼が恐怖の大王である
101230.jpg	先生最後なんだから何か変わったことでもあるんですか！
101232.jpg	…………
101233.jpg	ちがうちがうどの新聞も今日から休刊なんだって
101234.jpg	性格も極めて温厚
101237.jpg	なんで俺が死ななきゃならんのだ！最終回だからって
101239.jpg	う～～んそ～だな～
101242.jpg	休刊だよー
101243.jpg	えっ!?今日は休刊日だったのか
101244.jpg	学校もそのほとんどが閉鎖という方向に進んでいた……
101246.jpg	でもここにきてそれも納まってます…でも次に彼が怒った時その時こそ……
101247.jpg	すいませーん！東スポくださーい
101248.jpg	印刷所とか元に戻ればすぐまた出るんじゃないの
10125.jpg	この際だ！好きなもんおごるよ！
101250.jpg	俺はせいぜい吉野屋で特盛＋王子＋みそ汁＋お新香十ごぼうサラダぐらいなのに！
101251.jpg	それはマンガ誌のことでしょ…
101252.jpg	なんで援業やっててギセイ者が出るんだ！
101253.jpg	遂にはニュース番組にも送られてくる始末
101254.jpg	結局 談志一人が生き残るという実に皮肉なラストであった
101256.jpg	バケモノー
101259.jpg	そしてラストシーンは最終回突如現れた談志の一席となる
10126.jpg	おなかすいたでしょう？何食べたい？
101263.jpg	待っていてくれおばあさん！今俺が助けるから
101264.jpg	僕のないのかな…
101266.jpg	歌さん！歌さ～ん！
101269.jpg	遂に真の悪を討つ時が来た！
10127.jpg	治るんだろ？
101272.jpg	ツルッパゲ～
101275.jpg	あっ大前均似の悪がおばあさんに魔の手を！
101276.jpg	ほんとに何から何までお世話になっちゃって…
101279.jpg	どうやらそのヒーローたち同じ人が日替わりで演じてるみたいですが……
10128.jpg	おっ……おい!?
101284.jpg	あ～～
101285.jpg	これなんか「安藤さんは絶対死にますよね」
101289.jpg	ああっあなたは！
10129.jpg	イナルとリプタが食べたい
101290.jpg	だから彼を怒らすようなことも平気で言う
101292.jpg	あと２年３組と２年８組で同じこと…か
101294.jpg	それじゃ一応最後に…
101295.jpg	人類というかこの街の人々は肝に命じなければならない
101297.jpg	そして早く楽になりたい！
1013.jpg	クリス照明弾！！
10130.jpg	大変だパンプが熱を出した
101300.jpg	ホントに不用意だ
101303.jpg	俺はヅラだ
101304.jpg	以上で授業を終わる…だがさよならは言わない…
101307.jpg	けれども大王はじっと耐える
10131.jpg	パンプの星の食べ物ぉ？
101316.jpg	あっこれ20世紀でもあるな！
101319.jpg	くくく…
10132.jpg	精神カラクルツカレデース！
101320.jpg	それがいざ地球にやってきてみれば…
101321.jpg	いやそれはない！
101322.jpg	なぜなら侵略系は何より破壊がお好き
101323.jpg	まず災害とかで壊れるでしょ
101324.jpg	そうかあ？そんなに破壊好きかあ…宇宙人
101326.jpg	ししし…
10133.jpg	疲れだと？何でさ
101330.jpg	カタカナでしゃべることかなぁ
101331.jpg	うわっガビーン
101332.jpg	ちくしょーどうして滅んでないんだあ！
101333.jpg	で全部負けて翌日
101334.jpg	もう宇宙人ガッカリ
101335.jpg	縄文時代でもあると思うな
101336.jpg	特にこんなご時世ですから
